word,Count
johnpauldanko,7452
servitud,12559
wyld,15660
archeri,736
zhdnlz,15872
eudu,4798
dataprivaci,3463
qrcode,11291
mason,8602
kidout,7703
ooc,9959
brittanyglobal,1705
matwhynott,8633
wheatnoil,15393
spiked,13129
online,9933
ayvxpl,1021
defenceminist,3598
kimcampbel,7722
vaciin,14941
profgalloway,11066
oilspil,9877
worldriversday,15590
claimant,2562
aquat,725
decontamin,3566
drinkingwat,4199
protectriv,11130
fiddl,5195
bac,1031
badab,1049
invad,7165
hostori,6618
breadth,1651
hatch,6320
gerbil,5794
aaaand,13
chant,2343
portug,10851
seeker,12490
stillgray,13332
wdyt,15287
greatest_assha,6064
rodeo,12009
sarahkendzior,12284
scriptur,12428
americantaliban,489
mikepompeo,8879
loon,8279
discont,3909
mol,9073
hijack,6481
pcer,10397
nowev,9700
politicsnothockey,10790
subsidis,13484
plawrencemp,10685
vegrevil,15014
rudyk,12112
munipoli,9249
abmuni,61
cameronahmad,1912
voluntarili,15144
knuckl,7781
jmo,7429
timethief,14116
spouse,13165
shutdownircc,12741
senjaffer,12523
snowflak,12966
wag,15202
bonjour,1555
dmpforcanada,4035
nahanni_,9302
sean_gra,12450
bpdalkl,1620
ccp_is_terrorist,2180
satellitefamili,12305
maginskyact,8417
stope,13364
committ,2798
cdnblockchain,2197
hodl,6534
kitevc,7749
mali,8461
aircraft,331
thepoliticalcanadian,13970
tux,14485
cgggjwh,2312
pqpoli,10900
keeptransitmov,7625
sunrisepdx,13545
moot,9123
ankl,591
charad,2353
layton,7960
dominion,4082
econ_,4377
inmat,7054
ifthepubliconlyknew,6804
ownndp,10184
sup,13549
rosanna,12046
deerchild,3590
cbcunreserved,2160
restitut,11823
nativepeopl,9356
unstabl,14799
aipolici,327
harrysnotes,6306
destin,3743
tsunami,14452
wingnut,15494
arguabl,755
fiver,5284
caucus,2112
laundromat,7934
neejab,9421
councilor,3096
remembr,11691
readership,11485
cm,2675
elexnvot,4494
sskpoli,13196
bo,1516
spew,13123
spiritofanu,13138
goddamn,5933
missil,8983
hijink,6483
maersk,8408
ze,15850
kezloi,7685
steward,13324
noormoham,9625
sunshin,13547
douche,4126
weezl,15336
classtraitor,2581
marx,8585
arrestkenney,781
nidalallis,9536
counterfeit,3101
senpoli,12524
sookramforsen,13045
fallvib,5038
stayposit,13274
minc,8908
mouthpiec,9168
tania,13721
trish,14363
mandewo,8484
discussion,3926
okt,9885
tjwmz,14135
propagandist,11105
requisit,11767
covi,3128
onedarwinian,9913
catherine,2102
mcke,8676
hitch,6514
wagon,15205
westminst,15366
wowowow,15616
jugmeet,7519
dumisanitemsge,4267
oadkzk,9771
steadili,13280
median,8715
unceremoni,14620
freeaustralia,5545
holdthelin,6544
resist_,11801
mustactnow,9266
côte,3400
filon,5217
abitibi,52
crédit,3296
réserv,12172
inexistant,7006
dett,3763
mont,9106
flèche,5353
endett,4597
stagflat,13211
cad,1863
nephew,9442
grandson,6032
eveychildmatt,4841
jointli,7456
recognizepfacan,11542
gmacofglebe,5915
occas,9808
indescrib,6957
ahrchm,314
sunnyboi,13541
bicycl,1341
barricad,1117
pepper,10456
spray,13169
antivaxxermob,648
vein,15016
fetid,5176
davidlammy,3483
ailment,323
kidney,7702
liver,8211
chrisw_ottawa,2489
elections,4475
enr,4651
natio,9334
utilisé,14901
unilingu,14717
détestent,4328
disabilitybenefit,3884
development,3771
netzeron,9452
grid,6111
modicum,9060
sate,12303
huseyincan,6714
schellenberg,12362
genesi,5762
benedictrogers,1280
whitesavior,15423
vegan,15012
rainbow,11391
codswallop,2710
claptrap,2566
crapola,3211
disconcert,3907
haroon,6292
siddiqui,12751
tednesna,13789
zivo,15881
roar,11982
cuf,3331
collector,2745
tatter,13746
fate,5088
mdgtpu,8684
bitchut,1407
odyse,9828
brighteon,1690
endthelockdown,4610
nojab,9590
nojabm,9592
novax,9695
voluntary,15145
wam,15227
yonge,15765
dunda,4271
culmin,3335
noncompli,9607
redeploy,11574
istandwithnurs,7240
tennesseine,13830
exorcis,4900
j_scott_,7276
conpost,2923
siz,12837
ctvottawa,3319
discurs,3924
imperson,6872
alarmingli,366
yegtakes,15725
beig,1256
andrea_wagner_,556
isabelmorais,7221
cew,2300
fosbrook,5470
woah,15538
rivalri,11964
nothin,9662
sheesh,12643
bengoby,1285
placat,10655
patreon,10351
grandkid,6030
sjw,12843
jmclennan,7428
canucklaw,2005
wishy,15514
washi,15257
flopp,5334
deed,3578
enquir,4650
bod,1527
justheragain,7541
pacificraine,10194
flabbergast,5296
lawyerlaws,7955
thermodynam,13986
heatmap,6393
ochmg,9816
sciartseptemb,12376
msmpropaganda,9201
vmxjh,15126
textbook,13878
convo,3025
kateygoalie,7605
xnylao,15678
fhio,5189
ontariondp,9949
notaliamateo,9657
amok,512
versa,15033
chud,2500
kev,7674
obtus,9804
rake,11400
influencenc,7023
faction,4994
phenomenon,10548
engines,4633
heyitsseher,6460
kennedy,7641
substance,13487
inexperienc,7008
sr,13191
miigwetch,8868
anishinaab,587
dialect,3806
personanongrata,10496
gravita,6055
feasibl,5122
mhallerberg,8827
dread,4180
meme,8755
razor,11459
coreyranger,3051
subsidiari,13483
jenner,7367
stefsimanowitz,13292
repeal,11722
leadersdeb,7975
inappropri,6908
goofi,5965
strat,13395
offshor,9853
townhous,14242
tuberculosi,14457
intact,7111
morgu,9130
inconclus,6933
europeelects,4809
nattelegraph,9364
ntv,9721
elected,4468
seamu,12448
towns,14243
abund,96
cbc_jocelyne,2124
disobedi,3954
copiou,3038
afterward,272
sense,12526
austrian,943
austriahungari,942
rocer,12003
cdnhistori,2220
blancket,1441
revok,11880
repatri,11720
absentia,86
dwel,4291
nationalsecuritylaw,9350
itlay,7253
phoninesss,10573
songpinganq,13038
tacitli,13673
stmnt,13340
kladbb,7756
ronni,12038
roid,12019
barbi,1109
callstoact,1902
congressmen,2912
congresswomen,2913
msho,9196
medical,8719
occasion,9809
tattoo,13747
worrying,15600
marvel,8583
lyt,8376
bcwildfir,1204
lyttonbc,8378
sizzl,12839
flew,5315
doofu,4104
whither,15427
downtrodden,4152
harbing,6277
bdcmih,1207
pmxco,10726
politburo,10773
misunderstand,8996
levitt,8077
_how_,5
ko,7783
tneb,14145
disjoint,3945
loqdx,8291
mamahealer,8471
takingbacksecondplac,13698
hast,6317
a_longhurst,10
accredit,141
sleazi,12883
underhand,14648
prochoic,11047
reproductivejustic,11753
butterfli,1823
rearrang,11507
scicommseptemb,12378
phonem,10570
gregginyyc,6100
gropey,6133
skhule,12850
ov,10128
ekonimin,4456
thebradfordfil,13910
nuanc,9723
geo,5778
sleeves,12892
maskedmum,8598
davidestcourt,3480
cartogram,2069
electionscanada,4479
pretenddemocraci,10982
firstamongstequ,5265
wrt,15640
rosecbaillarge,12050
governmentz,5992
froward,5610
disclaim,3904
menshealth,8767
domesticviol,4079
extermin,4944
ynai,15758
galileo,5682
galilei,5681
onlaw,9929
fernhillwak,5168
yohqq,15762
atsoos,889
ottawacentr,10061
culiberals,3333
zrwlx,15907
dmlmub,4033
goodwinmj,5963
nmew,9566
ouellett,10073
zmllu,15886
replatform,11729
blizzard,1465
ysav,15795
rait,11397
hadfb,6213
flq,5342
governr,5994
bagett,1057
civiil,2546
bojtu,1540
michaeltanchum,8836
frenzi,5571
idupropaganda,6794
house,6630
exln,4897
canadavot,1946
aahmjfry,16
henchman,6431
airchina,330
telecomsector,13801
beaten,1218
vacc,14919
vicin,15054
cdntax,2250
hair,6219
ynpuv,15759
resignshandro,11798
lakotaman,7869
drump,4233
gf,5820
oto,10053
roost,12042
banal,1080
zealot,15852
jairbolsonaro,7301
nowthisnews,9703
fisherman,5276
overpaid,10148
overtli,10166
cuswzpgy,3376
archi,737
skinnerpm,12857
vigil,15079
tranch,14283
canhealth,1988
hinz_tamara,6499
xhnews,15667
jessclarke,7386
univ,14736
cdnpse,2244
commons,2805
wikimedia,15461
jeanpierrealex,7354
electioninterfer,4473
der,3710
basar,1126
geht,5750
bundestagswahl,1787
faznet,5105
vis,15104
sdp,12442
pureshakti,11240
pad,10198
qanon,11271
pedophil,10417
vacuum,14943
kokopuff,7784
csrevolution,3305
rempl,11703
garn,5706
nighttim,9541
pyjama,11266
punter,11233
madman,8406
bezo,1331
pri,10996
scientificamerican,12389
newest,9473
dmp,4034
brightest,1692
parlvu,10290
harmony,6290
pow,10885
burrard,1805
inlet,7053
costellojake,3085
sin,12806
reserve,11777
republ,11756
torontorealest,14212
chinaevergrand,2435
elainedewar,4461
winnipeglab,15500
merch,8783
manny,8503
viola,15091
roseland,12052
unwritten,14835
ref,11594
intuitivepower,7160
onpioli,9939
midnight,8857
fred,5537
vacant,14916
follo,5376
layoff,7959
msg,9195
dox,4155
aryntoombs,803
mantra,8514
ciscoumbrella,2529
raw,11453
globaltimesnew,5901
rice,11904
thetwomichael,13995
allegi,425
pauwooneedstogonow,10371
payez,10385
traitez,14277
chaqu,2350
forcé,5415
aucun,911
employé,4572
traité,14279
serviteur,12558
ssc,13195
peckford,10411
overstaf,10161
emin,4551
leper,8047
explorecanada,4929
ahh,307
ughhh,14560
finest,5233
regimen,11622
policymagazine,10766
diplomacy,3867
rm,11971
rn,11975
sx,13648
edtubb,4414
iphon,7189
msjutzi,9197
ktlynnkowalchu,7820
txazcj,14519
inesschwerdtne,7003
scuffl,12434
spars,13093
torontopolice,14211
jknxvl,7420
gub,6164
advocacybc,224
idp,6790
mekel,8741
shire,12675
adwa,226
mediacheerlead,8710
battleofalberta,1152
purplepamela,11246
kyhsq,7831
chauvanist,2378
chap,2348
bahahahaha,1060
stephshantz,13313
hugu,6680
egoelxn,4436
bhvffq,1336
wean,15300
merchandis,8784
prosaicpkent,11120
garner,5708
powerpoint,10891
tfw,13881
yessirjames,15735
overrepres,10152
negat,9424
decloet,3561
res,11768
mmbtu,9021
netherland,9449
drsaminaali,4224
impt,6895
whini,15411
ampl,519
liken,8160
vegetarian,15013
beef,1235
barbecu,1108
clearlyth,2601
garth_moore,5712
jessicamdewitt,7388
sai,12219
envhist,4684
envhum,4685
twitterstorian,14513
popcultur,10825
cruis,3286
haitianrefuge,6222
nature,9369
backlash,1041
historian,6509
ejnzpn,4453
causat,2117
abolishfptp,68
cbcthehouse,2156
pamelamroach,10223
nonsmok,9618
smoker,12944
incurs,6946
pinko,10622
fiftyshrimp,5203
covidtracker,3165
aimhigh,325
pancholi_rakhi,10233
mgs_,8826
sidney,12759
powel,10886
alito,416
politicususa,10792
deceiv,3545
cousin,3122
adag,177
chauvin,2379
melwanderyogi,8749
stepdownvuong,13299
ijlzi,6816
mlj,9017
untru,14816
pecker,10410
slimebag,12901
algeri,403
jcanuckistan,7342
chauvinist,2380
willomount,15478
northernck,9642
bpkmq,1621
knowthyself,7780
thedevilsconfe,13921
benphillips,1288
bump,1784
frontier,5604
virul,15102
queer,11318
outlaw,10105
howardanglin,6645
pretenc,10980
deport,3700
sergerousskikh,12547
hypothet,6742
provincehood,11151
mascot,8593
perch,10462
ldrship,7967
frenchie_jenn,5570
unappet,14600
butthol,1824
fransoncallie,5525
harpercorrupt,6295
stillpay,13333
yf,15740
bethun,1316
bethunesyndrom,1317
intim,7149
giesbrecht,5836
lanahjewell,7877
lesser,8056
rl,11970
sada,12196
mashrek,8596
sadaalmashrek,12197
domesticterrorist,4078
insinu,7082
jobmobl,7433
boomerbook,1565
trivia,14367
rectifi,11564
unrepent,14781
jayjaymoney,7340
gover,5985
encompoass,4585
bldg,1450
footag,5399
katelaterally,7604
figt,5206
seattl,12456
attorney,902
harri,6301
harrisbricken,6303
chinalawblog,2438
cttee,3310
nsicop,9717
mmandryk,9020
alternative,458
cbjqc,2161
dwivedi,4294
clarion,2569
worldcontraceptionday,15587
wcd,15281
helmut,6425
oberland,9783
sputniknews,13178
ironbow,7207
popularvot,10832
rightsprung,11939
aier,320
lockdo,8246
proclam,11049
abt,94
lrn,8327
ecoloon,4374
espous,4770
govkathyhochul,5995
muffin,9221
yappydoofu,15704
mro,9185
mrtrudeaucal,9190
his,6504
cozy,3182
firesid,5258
newsworthi,9496
roadrag,11981
ottawabikeguy,10059
unnecessarili,14759
shitrag,12682
currenc,3356
graham,6023
gail_sloane,5678
butter,1822
towhey,14240
jagsdr,7299
pettiest,10531
electionsab,4476
cvp,3387
pcv,10400
hc,6344
arq,776
rei,11642
embensad,4539
blockedbyrempel,1475
blockedrempelback,1477
byeerinotool,1842
freedumbparti,5552
enrag,4652
insubordin,7101
fitter,5279
thephotowagon,13967
howl,6648
aesthet,230
likli,8162
nickelback,9529
canadianmus,1961
thehip,13939
thetragicallyhip,13994
laughterismedicin,7928
victoryfund,15067
alicia_smith,410
lmeredith,8222
bringbackzel,1696
cdnretail,2246
buycanadian,1829
zellers,15859
lame,7874
firstli,5266
emayeg,4531
unanim,14598
glenmotz,5880
ghshv,5828
guaranteedannualincom,6159
breachmedia,1649
movements,9171
arthur,791
esvm,4782
casey,2078
shure,12737
oel,9832
fivr,5285
scapegoat,12343
nuttallreports,9754
ibtauz,6763
gerson,5807
gloat,5886
cld,2588
altmedia,462
abcovidsurg,35
boc,1526
arezoojaan,751
allison,433
alliso,432
canadianbusiness,1952
zeithistoriker,15856
zuq,15913
prolong,11091
fpxfggjqr,5494
okoabg,9884
department,3691
oher,9862
ccpapologist,2181
beau,1220
problèm,11041
acai,114
yycmidnapor,15833
stephaniekusie,13303
recoveryubi,11559
nwmd,9756
yby,15710
ubiwork,14545
volontariste,15140
erdocaa,4733
justingotfried,7556
oush,10087
polyingtician,10804
boycottpostmediaadvertis,1617
timhorton,14117
epicent,4707
earlsrestaur,4339
yd,15711
thx,14079
rmconservative,11972
jkill,7419
redsnoopy,11586
ilan,6821
schwartz,12372
awri,1008
stolensist,13351
stolenland,13350
trudeausrcmp,14409
mmknra,9026
boilermak,1538
yarrow,15707
shipyard,12674
minesweep,8919
vmd,15122
expectanaci,4907
bitchi,1406
manishakrishna,8495
wsonlinenews,15644
connectin,2920
carson,2065
islamif,7226
crnciryimqg,3262
corporatecaptur,3067
mighti,8862
malarkey,8454
irish,7205
ire,7202
screener,12420
overse,10156
plutocraci,10715
westerncontext,15363
wester,15361
bunewsservice,1789
trudeaus,14407
allisonjade,435
hike,6484
sciencealert,12381
border_canadia,1578
taser,13740
nonetheless,9610
undertak,14662
gateway,5724
dobett,4043
brvhrt,1740
jilevin,7401
rogerpielkejr,12014
mj__raza,9004
muchfunme,9218
取保候審,15947
whitecardmembersonli,15419
dplldl,4161
kangaroo,7592
woe,15541
joeleberman,7443
pekka_reinio,10424
benwoodfinden,1291
simpleton,12800
shay,12636
ganam,5694
kice,7695
garethicke,5704
curri,3358
dori,4111
randsco,11413
nordic,9631
yard,15705
deligh,3638
stereo,13314
lgfc,8085
yamane_patrici,15703
bunker,1792
funki,5649
basket,1137
gunnut,6186
volit,15139
swore,13645
spoon,13156
mule,9227
challengefv,2326
nexthoax,9503
hsmythe,6658
yesss,15736
anita,589
vandenbeld,14968
womenindef,15552
technic,13781
tansuit,13724
rememberthat,11690
electionintegr,4472
youcan,15771
tconu,13762
christoaivalis,2485
unattain,14602
crim,3247
margoroen,8539
secreci,12466
egomaniac,4437
unconcern,14631
signpost,12774
hellberta,6417
psychiatr,11177
crystal,3294
tweedledum,14498
tweedlede,14497
unwatch,14830
jiminyspeaks,7406
incess,6918
ronaldnhughes,12035
suprematist,13578
linger,8177
curtin,3368
nzpoli,9769
cqualtro,3197
mackenzi,8396
vape,14979
tempest,13812
vapingsavesl,14981
thesrntfifteen,13989
noflavorban,9585
regwat,11639
yjbg,15747
fare,5063
renegu,11711
vb_jens,15004
aunyz,925
refreshingli,11605
liveblog,8209
macho,8393
skynews,12864
hou,6625
kittykat,7751
mideast,8854
samerabdelnour,12257
amgreatness,497
ove,10129
greenleftcanad,6084
inspector,7086
asbesto,806
camros,1923
chord,2465
vfuegcvdvdq,15043
auditor,917
jana_thorn,7314
bcnaturalga,1194
disability_wp,3883
reus,11859
economic,4380
trad,14261
citynew,2539
zekh,15857
cdncabinet,2199
nationaldef,9340
algernon,404
menarepig,8762
operationchao,9983
earlsofderbi,4338
billymilligan,1379
oni,9927
phoeniciannavi,10566
auspoi,935
afwgshzrjb,273
scmp,12395
slobber,12906
treasonparti,14322
princealbert,11010
cbcsask,2151
romanbaber,12032
jobsbil,7434
byram,1848
bridl,1685
rebelnews,11515
interview_dr_b,7146
zjdc,15882
quisl,11341
reveng,11869
benefactor,1281
ltnokc,8336
manley,8501
practis,10904
beard,1215
alisondu,415
abstain,90
scrub,12430
pueril,11217
eyes,4969
crelf,3241
ibkkt,6759
indigpoli,6980
spiel,13127
giveyourheadashak,5864
whenyoudontknow,15397
endem,4596
abvcwjswvi,101
dougfailedontario,4129
jwbrown,7574
kristinraworth,7808
crackerjack,3200
janephilpott,7316
celinacaesarchavann,2268
eur,4801
reçoi,11894
disant,3891
inspiré,7088
mtn,9213
impliqu,6877
npd,9706
perenni,10463
lancet,7879
drwangbingzhang,4239
timeswang,14115
mrg,9182
mexico,8819
marri,8571
pound,10880
salt,12244
oakvillenews,9777
oakville,9776
irrevers,7216
ajhtweeting,347
vaxpass,14996
spectator,13111
cu,3324
caller,1895
karl,7596
rove,12078
costofli,3087
officia,9848
garossino,5710
juror,7539
apparatchik,688
rcognizecelil,11468
housekeep,6632
taxi,13754
yxsyz,15825
supportkevin,13569
wetom,15371
wechar,15319
carlo,2053
liu,8203
xiaozong,15671
thebreaker,13911
wartim,15253
tendenc,13826
latimes,7921
reunion,11856
alexusherhesa,401
password,10329
staging,13213
emilyzfeng,4550
thecaoec,13914
psychot,11184
marxism,8586
liberalmarx,8110
sewag,12571
bienfait,1347
mélang,9293
enlèv,4643
préjugé,11160
créé,3297
beaux,1223
beaucoup,1221
apprendr,706
eux,4812
lymk,8372
bbqi,1162
whiff,15407
mccarthyism,8667
vicki,15056
childwelfar,2427
benzi,1292
onthealth,9950
catalyt,2089
wom,15548
microbiolog,8845
grati,6048
rosemaryfrei,12055
was,15254
valuable,14953
foolepeter,5395
lackey,7854
likud,8163
palbint,10215
tinkl,14122
plumb,10708
vaughan,14992
brush,1737
which,15406
sundayvib,13534
andriod,565
appleev,698
playstor,10692
amc,482
gme,5918
russiangp,12143
respectourtreati,11811
atomicanalyst,884
librano,8120
skate,12845
trudeaucrimeminist,14390
parlanc,10283
lily,8165
dipp,3870
subtl,13494
jerki,7380
horton,6606
orange,10014
sprinkl,13174
covidian,3144
sinist,12818
principia,11014
scientific,12388
kraken,7803
crackin,3201
januaryth,7327
domesticterror,4077
despicableucp,3737
kenneypandemicinquiri,7648
kenneyfailedalberta,7643
covidiotucp,3148
facad,4984
sanfrancisco,12271
counterpoint,3103
𝗟𝗜𝗔𝗥,15948
𝗼𝘄𝗲𝗱,15949
runchinguyenru,12130
procur,11052
astrazeneca,861
caribbean,2044
aupbhplqet,927
spiderzjay,13125
rgbatlantica,11896
enoguh,4645
ulterior,14582
cbcsaskatoon,2152
mlaormia,9014
uncontrol,14635
huping,6707
godfrey,5934
diehard,3823
kindr,7729
doumenzi,4139
ohqci,9867
backhous,1040
cod,2704
grammat,6024
miriam,8950
commenti,2791
penis,10439
vagina,14944
pronounc,11100
trudeauincompet,14397
malindasmith,8466
institution,7098
banthebomb,1103
nuclearban,9727
msmliar,9200
jamesmelville,7307
honourthetreati,6581
biometricid,1393
privacyright,11026
socialcreditsystem,12981
medicalfasc,8723
ruthbenghiat,12148
fisheri,5275
wellb,15348
gobsmack,5930
kj_king,7752
limitera,8169
hont,6582
donnezunvaccin,4093
honcho,6571
orionpax_ta,10033
whitehouse,15420
but,1818
forthwith,5461
januarythinsurrect,7328
finit,5237
fundcbc,5642
daughtersofthevot,3466
jaghmeet,7295
chong,2458
typ,14526
smitten,12941
cbcnew,2137
doit,4068
judicialwatch,7515
howpetti,6651
theprint,13972
roymac,12085
alexwellstead,402
milkshak,8894
miserabilist,8962
glumbucket,5910
rud,12106
growup,6148
afganistancrisi,246
swallow,13623
dwallacewells,4288
rayblais,11455
fester,5174
lesion,8049
goebbel,5938
eguilti,4440
yhe,15742
kn,7766
makecanadianmediacanadianagain,8447
conservst,2954
poke,10752
danger_liberty,3439
tardi,13732
ame,483
fmr,5355
adriennebatra,210
jysexton,7576
saugeen,12314
vanshatters,14978
caq,2026
perreaux,10486
thatlibertyguy,13895
gentrifi,5772
jkhatepage,7418
len,8039
toor,14191
turban,14470
reclassifi,11539
asharangappa_,812
janmoleski,7323
arisroussinos,761
leas,7992
accustom,146
thaw,13896
cjipqyy,2551
torstar,14215
aqwggtix,726
sundaymorn,13531
sundaythought,13533
laprensalatina,7901
released,11663
showingtherestofcanada,12722
crossfir,3271
marlawd,8569
eavestrough,4361
driveway,4205
mooreintheam,9122
dupléssist,4276
derogatori,3718
globalcovidsummit,5890
resubscrib,11830
muci,9219
inan,6906
mil,8882
corral,3069
onaagoshinanan,9907
sleaz,12882
gullibl,6180
luddit,8345
antivaxxmoron,650
antivaxxersbelik,649
mrracebannon,9186
inculc,6943
ksprdy,7818
saideman,12221
once,9910
cdndef,2203
pennygill,10445
notebook,9660
reliv,11679
afggxnv,247
uhm,14564
raging,11385
viewpoint,15078
postings,10864
nick,9527
laughingstock,7927
vorvsi,15148
manageri,8477
brazen,1645
billtieleman,1375
juri,7535
cnd,2687
sadder,12199
juda,7509
cheek,2389
bandit,1086
cojoh,2728
trilater,14357
porn,10838
policeonguard,10762
strawberri,13404
golokzbuday,5953
harperit,6298
robinparker_la,11991
mendous,8763
beinpeace,1258
supermikhail,13556
bizarr,1416
unrepres,14783
robustly,12000
zing,15879
securethefuturefromconserv,12479
phil__freedom,10549
gritty,6123
taillon,13682
transer,14290
mindless,8913
rehash,11641
badtak,1055
stockmarket,13343
apo,678
vmxbbm,15125
transphob,14301
transrightsarehumanright,14305
zeynep,15866
holocaust,6554
lsferguson,8329
havanasyndrom,6331
oncdnsoil,9909
gari,5705
penchant,10432
ceremonialpm,2290
resent,11775
billtemp,1374
bleach,1451
odiou,9825
antilockdown,638
amadeu,469
socialistproject,12984
